[2022-07-01 09:11:44] [    INFO] 前置条件：传音统一登录开始 (conftest.py:10)
[2022-07-01 09:21:35] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:21:39] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试02']"] (basics.py:51)
[2022-07-01 09:21:39] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试02']"] (basics.py:107)
[2022-07-01 09:21:43] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试002']"] (basics.py:51)
[2022-07-01 09:21:43] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试002']"] (basics.py:107)
[2022-07-01 09:21:45] [    INFO] 查找元素：['xpath', "//tbody//tr[1]//td[6]//span[contains(text(),'删除')]"] (basics.py:47)
[2022-07-01 09:21:45] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:21:45] [    INFO] 获取文本：大区 (basics.py:238)
[2022-07-01 09:21:45] [    INFO] 查找元素：('xpath', "//div[@aria-hidden='false']//span[contains(text(),'确定')]") (basics.py:51)
[2022-07-01 09:21:45] [    INFO] 点击元素：('xpath', "//div[@aria-hidden='false']//span[contains(text(),'确定')]") (basics.py:110)
[2022-07-01 09:21:48] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:21:49] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:21:53] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:21:53] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:21:57] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试02']"] (basics.py:51)
[2022-07-01 09:21:57] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试02']"] (basics.py:107)
[2022-07-01 09:21:59] [    INFO] 查找元素：['xpath', "//tbody//tr[1]//td[6]//span[contains(text(),'删除')]"] (basics.py:47)
[2022-07-01 09:21:59] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:21:59] [    INFO] 获取文本：地区部 (basics.py:238)
[2022-07-01 09:21:59] [    INFO] 查找元素：('xpath', "//div[@aria-hidden='false']//span[contains(text(),'确定')]") (basics.py:51)
[2022-07-01 09:21:59] [    INFO] 点击元素：('xpath', "//div[@aria-hidden='false']//span[contains(text(),'确定')]") (basics.py:110)
[2022-07-01 09:22:02] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:22:02] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:22:06] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:22:06] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:22:08] [    INFO] 查找元素：['xpath', "//tbody//tr[1]//td[6]//span[contains(text(),'删除')]"] (basics.py:47)
[2022-07-01 09:22:08] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:22:08] [    INFO] 获取文本：组织 (basics.py:238)
[2022-07-01 09:22:08] [    INFO] 查找元素：('xpath', "//div[@aria-hidden='false']//span[contains(text(),'确定')]") (basics.py:51)
[2022-07-01 09:22:08] [    INFO] 点击元素：('xpath', "//div[@aria-hidden='false']//span[contains(text(),'确定')]") (basics.py:110)
[2022-07-01 09:22:11] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:22:11] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:22:15] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:22:15] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:22:17] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 09:22:17] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 09:22:18] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:22:18] [    INFO] 获取文本：组织 (basics.py:238)
[2022-07-01 09:22:19] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-01 09:22:19] [    INFO] 输入文本：lj测试01 (basics.py:81)
[2022-07-01 09:22:19] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-01 09:22:20] [    INFO] 输入文本：ljtest01 (basics.py:81)
[2022-07-01 09:22:20] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-01 09:22:20] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-01 09:22:23] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:22:23] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:22:27] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:22:27] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:22:31] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试01']"] (basics.py:51)
[2022-07-01 09:22:31] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试01']"] (basics.py:107)
[2022-07-01 09:22:33] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 09:22:33] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 09:22:34] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:22:34] [    INFO] 获取文本：地区部 (basics.py:238)
[2022-07-01 09:22:34] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-01 09:22:34] [    INFO] 输入文本：lj测试001 (basics.py:81)
[2022-07-01 09:22:35] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-01 09:22:35] [    INFO] 输入文本：ljtest001 (basics.py:81)
[2022-07-01 09:22:35] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-01 09:22:35] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-01 09:22:38] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:22:38] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:22:42] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:22:42] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:22:44] [    INFO] 查找元素：['xpath', "//tbody//tr[1]//td[6]//span[contains(text(),'删除')]"] (basics.py:47)
[2022-07-01 09:22:44] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:22:44] [    INFO] 获取文本：组织 (basics.py:238)
[2022-07-01 09:22:44] [    INFO] 查找元素：('xpath', "//div[@aria-hidden='false']//span[contains(text(),'确定')]") (basics.py:51)
[2022-07-01 09:22:44] [    INFO] 点击元素：('xpath', "//div[@aria-hidden='false']//span[contains(text(),'确定')]") (basics.py:110)
[2022-07-01 09:22:45] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-01 09:22:45] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-01 09:22:45] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-01 09:22:46] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-01 09:22:51] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-01 09:22:53] [    INFO] 查找元素：['xpath', "//span[normalize-space(text())='区域管理']//span[@class='el-icon-close']"] (basics.py:51)
[2022-07-01 09:22:53] [    INFO] 选择点击：['xpath', "//span[normalize-space(text())='区域管理']//span[@class='el-icon-close']"] (basics.py:107)
[2022-07-01 09:22:53] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-01 09:22:53] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-01 09:22:53] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-01 09:22:53] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-01 09:22:58] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-01 09:23:00] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:23:00] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:23:04] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:23:04] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:23:06] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 09:23:06] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 09:23:07] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:23:07] [    INFO] 获取文本：组织 (basics.py:238)
[2022-07-01 09:23:08] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-01 09:23:08] [    INFO] 输入文本：lj测试01 (basics.py:81)
[2022-07-01 09:23:08] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-01 09:23:09] [    INFO] 输入文本：ljtest01 (basics.py:81)
[2022-07-01 09:23:09] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-01 09:23:09] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-01 09:23:10] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 09:23:10] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 09:23:11] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:23:11] [    INFO] 获取文本：组织 (basics.py:238)
[2022-07-01 09:23:11] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-01 09:23:11] [    INFO] 输入文本：lj测试01 (basics.py:81)
[2022-07-01 09:23:12] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-01 09:23:12] [    INFO] 输入文本：ljtest01 (basics.py:81)
[2022-07-01 09:23:12] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-01 09:23:12] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-01 09:23:15] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:23:15] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:23:19] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:23:19] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:23:23] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:51)
[2022-07-01 09:23:23] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:107)
[2022-07-01 09:23:25] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 09:23:25] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 09:23:26] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:23:26] [    INFO] 获取文本：地区部 (basics.py:238)
[2022-07-01 09:23:27] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-01 09:23:27] [    INFO] 输入文本：lj测试01 (basics.py:81)
[2022-07-01 09:23:28] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-01 09:23:28] [    INFO] 输入文本：ljtest01 (basics.py:81)
[2022-07-01 09:23:28] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-01 09:23:28] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-01 09:23:29] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 09:23:29] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 09:23:30] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:23:30] [    INFO] 获取文本：地区部 (basics.py:238)
[2022-07-01 09:23:30] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-01 09:23:30] [    INFO] 输入文本：lj测试01 (basics.py:81)
[2022-07-01 09:23:31] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-01 09:23:31] [    INFO] 输入文本：ljtest01 (basics.py:81)
[2022-07-01 09:23:31] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-01 09:23:31] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-01 09:23:34] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:23:34] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:23:38] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:23:38] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:23:42] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:51)
[2022-07-01 09:23:42] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:107)
[2022-07-01 09:23:46] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark区']"] (basics.py:51)
[2022-07-01 09:23:46] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark区']"] (basics.py:107)
[2022-07-01 09:23:48] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 09:23:48] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 09:23:49] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:23:49] [    INFO] 获取文本：大区 (basics.py:238)
[2022-07-01 09:23:50] [    INFO] 查找元素：('xpath', "//input[@placeholder='请输入国家编码或国家名称']") (basics.py:51)
[2022-07-01 09:23:50] [    INFO] 输入文本：中国 (basics.py:81)
[2022-07-01 09:23:51] [    INFO] 查找元素：['xpath', "//div[4]/div[2]/table/tbody/tr[7]/td[4]//span[contains(text(),'添加')]"] (basics.py:47)
[2022-07-01 09:24:14] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
